id,cidade,estado,sigla,codigo,gentilico,latitude,longitude,populacao,area,densidade
2627,Cubati,Paraíba,PB,2505006,cubatiense,-6.8705872,-36.3281377,7797,163.23,47.8
2628,Cuité,Paraíba,PB,2505105,cuiteense,-6.4848236,-36.153902,20338,741.84,27.4
2629,Cuité de Mamanguape,Paraíba,PB,2505238,cuiteense,-6.900517,-35.2478112,6353,108.45,58.6
2630,Cuitegi,Paraíba,PB,2505204,cuitegiense,-6.9123707,-35.5329497,6803,39.3,173.1
2631,Curral de Cima,Paraíba,PB,2505279,curralense de cima,-6.7347555,-35.2917432,5227,85.1,61.4
2632,Curral Velho,Paraíba,PB,2505303,curral-velhense,-7.5372412,-38.1983244,2516,222.96,11.3
2633,Damião,Paraíba,PB,2505352,damiãoense,-6.6543842,-35.9369952,5330,185.69,28.7
2634,Desterro,Paraíba,PB,2505402,desterrense,-7.2987082,-37.1044125,8297,179.39,46.3
2635,Diamante,Paraíba,PB,2505600,diamantense,-7.426495,-38.264792,6552,269.11,24.3
2636,Dona Inês,Paraíba,PB,2505709,inesense,-6.6082449,-35.6314191,10453,166.13,62.9
2637,Duas Estradas,Paraíba,PB,2505808,duas-estradense,-6.7216618,-35.3959879,3596,26.26,136.9
2638,Emas,Paraíba,PB,2505907,emense,-7.0960285,-37.745028,3522,240.9,14.6
2639,Esperança,Paraíba,PB,2506004,esperancense,-7.0204985,-35.8574436,33007,159.66,206.7
2640,Fagundes,Paraíba,PB,2506103,fagundense,-7.3883684,-35.7625241,11253,189.03,59.5
2641,Frei Martinho,Paraíba,PB,2506202,frei-martinhense,-6.3984873,-36.4580775,2989,244.32,12.2
2642,Gado Bravo,Paraíba,PB,2506251,gadobravense,-7.6018986,-35.8061779,8316,192.41,43.2
2643,Guarabira,Paraíba,PB,2506301,guarabirense,-6.8512622,-35.4922252,58833,165.74,355.0
2644,Gurinhém,Paraíba,PB,2506400,gurinheense,-7.1238242,-35.4256996,14129,346.07,40.8
2645,Gurjão,Paraíba,PB,2506509,gurjaense,-7.2322659,-36.4797126,3428,340.51,10.1
2646,Ibiara,Paraíba,PB,2506608,ibiarense,-7.499547,-38.4039358,5929,244.48,24.3
2647,Igaracy,Paraíba,PB,2502607,igaraciense,-7.1649638,-38.1265916,6117,192.26,31.8
2648,Imaculada,Paraíba,PB,2506707,imaculadense,-7.3599726,-37.5747647,11819,316.98,37.3
2649,Ingá,Paraíba,PB,2506806,ingaense,-7.2892923,-35.6100553,18103,267.63,67.6
2650,Itabaiana,Paraíba,PB,2506905,itabaianense,-7.3296633,-35.3330235,24477,218.92,111.8
2651,Itaporanga,Paraíba,PB,2507002,itaporanguense,-7.2818129,-38.1899782,24692,468.06,52.8
2652,Itapororoca,Paraíba,PB,2507101,itapororoquense,-6.8241441,-35.2409501,18664,146.07,127.8
2653,Itatuba,Paraíba,PB,2507200,itatubense,-7.4003907,-35.6314191,10962,244.22,44.9
2654,Jacaraú,Paraíba,PB,2507309,jacarauense,-6.6150367,-35.2911358,14431,253.01,57.0
2655,Jericó,Paraíba,PB,2507408,jericoense,-6.492825,-37.8300034,7739,179.31,43.2
2656,João Pessoa,Paraíba,PB,2507507,pessoense,-7.1194958,-34.8450118,809015,211.29,3829.0
2657,Joca Claudino,Paraíba,PB,2513653,Joca-Claudinense,-6.4835644,-38.4795129,2636,74.01,35.6
2658,Juarez Távora,Paraíba,PB,2507606,tavorense,-7.1730913,-35.5904072,7936,70.84,112.0
2659,Juazeirinho,Paraíba,PB,2507705,juazeirinhense,-7.0693466,-36.5794208,18171,467.53,38.9
2660,Junco do Seridó,Paraíba,PB,2507804,juncoense,-6.9942427,-36.7127042,7150,170.42,42.0
2661,Juripiranga,Paraíba,PB,2507903,juripiranguense,-7.3573708,-35.2038559,10756,78.56,136.9
2662,Juru,Paraíba,PB,2508000,juruense,-7.4652278,-37.7662816,9867,403.28,24.5
2663,Lagoa,Paraíba,PB,2508109,lagoense,-6.5908815,-37.9153715,4666,177.9,26.2
2664,Lagoa de Dentro,Paraíba,PB,2508208,lagoa-dentrense,-6.675454,-35.3575974,7719,84.51,91.3
2665,Lagoa Seca,Paraíba,PB,2508307,lagoa-sequense,-7.1637491,-35.8498078,27503,107.6,255.6
2666,Lastro,Paraíba,PB,2508406,lastrense,-6.5575891,-38.1794179,2737,102.67,26.7
2667,Livramento,Paraíba,PB,2508505,livramentense,-7.35077,-36.9326095,7256,270.75,26.8
2668,Logradouro,Paraíba,PB,2508554,logradourense,-6.5576538,-35.4288797,4332,38.0,114.0
2669,Lucena,Paraíba,PB,2508604,lucenense,-6.9029848,-34.8750825,13080,89.2,146.6
2670,Mãe d'Água,Paraíba,PB,2508703,mãe-daguense,-7.2304804,-37.4467952,4009,243.75,16.4
2671,Malta,Paraíba,PB,2508802,maltense,-6.8693545,-37.5321341,5759,173.38,33.2
2672,Mamanguape,Paraíba,PB,2508901,mamanguapense,-6.8355939,-35.1250633,44882,340.48,131.8
2673,Manaíra,Paraíba,PB,2509008,manairense,-7.7056581,-38.1899782,10955,352.57,31.1
2674,Marcação,Paraíba,PB,2509057,marcaçãoense,-6.7338851,-34.9727096,8558,123.83,69.1
2675,Mari,Paraíba,PB,2509107,mariense,-7.0523005,-35.3201392,21837,154.82,141.0
2676,Marizópolis,Paraíba,PB,2509156,marizopolense,-6.8377331,-38.3481837,6617,63.61,104.0
2677,Massaranduba,Paraíba,PB,2509206,massarandubense,-7.1803992,-35.7345185,13918,205.96,67.6
2678,Mataraca,Paraíba,PB,2509305,mataraquense,-6.5467994,-35.0608405,8434,183.91,45.9
2679,Matinhas,Paraíba,PB,2509339,matinhense,-7.12551,-35.7734398,4500,38.12,118.0
2680,Mato Grosso,Paraíba,PB,2509370,matogrossense,-6.5419367,-37.7143609,2908,83.52,34.8
2681,Maturéia,Paraíba,PB,2509396,matureense,-7.2741433,-37.3613533,6569,83.69,78.5
2682,Mogeiro,Paraíba,PB,2509404,mogeirense,-7.3035316,-35.5000999,13284,214.39,62.0
2683,Montadas,Paraíba,PB,2509503,montadense,-7.0920306,-35.9478869,5669,31.69,178.9
2684,Monte Horebe,Paraíba,PB,2509602,horebense,-7.2035435,-38.5375358,4816,116.17,41.5
2685,Monteiro,Paraíba,PB,2509701,monteirense,-7.8887727,-37.1171012,33222,986.36,33.7
2686,Mulungu,Paraíba,PB,2509800,mulunguense,-6.9857406,-35.4124355,9902,195.31,50.7
2687,Natuba,Paraíba,PB,2509909,natubense,-7.5174079,-35.5438967,10454,203.39,51.4
2688,Nazarezinho,Paraíba,PB,2510006,nazarezinhense,-6.9346052,-38.3376483,7301,192.17,38.0
2689,Nova Floresta,Paraíba,PB,2510105,nova-florestense,-6.4554493,-36.2040497,10638,47.38,224.5
2690,Nova Olinda,Paraíba,PB,2510204,nova-olindense,-7.4850299,-38.0102284,5949,84.25,70.6
2691,Nova Palmeira,Paraíba,PB,2510303,nova-palmeirense,-6.6852341,-36.4147889,4906,310.35,15.8
2692,Olho d'Água,Paraíba,PB,2510402,olho-daguense,-7.2527965,-37.7662816,6526,596.13,10.9
2693,Olivedos,Paraíba,PB,2510501,olivedense,-6.9853365,-36.241388,3932,317.92,12.4
2694,Ouro Velho,Paraíba,PB,2510600,ouro-velhense,-7.6160295,-37.1472998,3039,129.4,23.5
2695,Parari,Paraíba,PB,2510659,parariense,-7.3036997,-36.6741487,1771,207.69,8.5
2696,Passagem,Paraíba,PB,2510709,passagense,-7.1371102,-37.0475161,2419,111.88,21.6
2697,Patos,Paraíba,PB,2510808,patense,-7.0178331,-37.275037,107605,473.06,227.5
2698,Paulista,Paraíba,PB,2510907,paulistense,-6.5971555,-37.6236454,12347,576.84,21.4
2699,Pedra Branca,Paraíba,PB,2511004,pedra-branquense,-7.4510377,-38.0843008,3801,112.93,33.7
2700,Pedra Lavrada,Paraíba,PB,2511103,pedra-lavradense,-6.7918297,-36.4147889,7843,337.22,23.3
2701,Pedras de Fogo,Paraíba,PB,2511202,pedras-foguense,-7.4009253,-35.1117491,28458,404.88,70.3
2702,Pedro Régis,Paraíba,PB,2512721,pedroregense,-6.6628862,-35.2917432,6089,73.56,82.8
2703,Piancó,Paraíba,PB,2511301,piancoense,-7.1957199,-37.9228255,16075,564.74,28.5
2704,Picuí,Paraíba,PB,2511400,picuíense,-6.4639272,-36.3064595,18703,661.66,28.3
2705,Pilar,Paraíba,PB,2511509,pilarense,-7.2787651,-35.2697802,11917,102.0,116.8
2706,Pilões,Paraíba,PB,2511608,piloense,-6.8887883,-35.5986093,6635,64.45,103.0
2707,Pilõezinhos,Paraíba,PB,2511707,pilõezinhense,-6.8565652,-35.5548422,4976,43.9,113.3
2708,Pirpirituba,Paraíba,PB,2511806,pirpiritubense,-6.7902365,-35.489147,10579,79.84,132.5
2709,Pitimbu,Paraíba,PB,2511905,pitimbuense,-7.3989338,-34.8403408,19065,137.24,138.9
2710,Pocinhos,Paraíba,PB,2512002,pocinhense,-7.0486729,-36.1328132,18564,628.08,29.6
2711,Poço Dantas,Paraíba,PB,2512036,poçodantense,-6.3721389,-38.5165234,3888,97.25,40.0
2712,Poço de José de Moura,Paraíba,PB,2512077,pocense,-6.6061644,-38.5060147,4307,100.97,42.7
2713,Pombal,Paraíba,PB,2512101,pombalense,-6.7708458,-37.7973839,32801,889.49,36.9
2714,Prata,Paraíba,PB,2512200,prataense,-7.6920084,-37.1044125,4209,192.01,21.9
2715,Princesa Isabel,Paraíba,PB,2512309,princesense,-7.6367204,-37.9996401,23345,367.98,63.4
2716,Puxinanã,Paraíba,PB,2512408,puxinanaense,-7.1467658,-35.9623967,13680,72.68,188.2
2717,Queimadas,Paraíba,PB,2512507,queimadense,-7.3637571,-35.9023681,43967,402.92,109.1
2718,Quixabá,Paraíba,PB,2512606,quixabense,-7.0498661,-37.1044125,1956,156.68,12.5
2719,Remígio,Paraíba,PB,2512705,remigioense,-6.9671437,-35.7938041,19621,180.9,108.5
2720,Riachão,Paraíba,PB,2512747,riachãoense,-6.5448398,-35.6423527,3588,90.15,39.8
2721,Riachão do Bacamarte,Paraíba,PB,2512754,riachonense,-7.2435329,-35.6642155,4521,38.37,117.8
2722,Riachão do Poço,Paraíba,PB,2512762,riachãoense,-7.1498568,-35.2917432,4509,39.91,113.0
2723,Riacho de Santo Antônio,Paraíba,PB,2512788,riachoantoniense,-7.6875341,-36.1436776,1948,91.32,21.3
2724,Riacho dos Cavalos,Paraíba,PB,2512804,riachoense,-6.4764364,-37.6173695,8526,264.03,32.3
2725,Rio Tinto,Paraíba,PB,2512903,rio-tintense,-6.8041369,-35.077998,24176,466.98,51.8
2726,Salgadinho,Paraíba,PB,2513000,salgadinhense,-7.1013913,-36.8461095,3885,184.24,21.1
2727,Salgado de São Félix,Paraíba,PB,2513109,salgadense,-7.3555209,-35.4401442,12140,202.44,60.0
2728,Santa Cecília,Paraíba,PB,2513158,ceciliense,-7.7347588,-35.9369952,6558,223.71,29.3
2729,Santa Cruz,Paraíba,PB,2513208,santa-cruzense,-6.5400051,-38.0843008,6583,210.17,31.3
2730,Santa Helena,Paraíba,PB,2513307,santa-helenense,-6.7369967,-38.5900375,5889,210.32,28.0
2731,Santa Inês,Paraíba,PB,2513356,santineense,-7.6812888,-38.5900375,3595,324.43,11.1
2732,Santa Luzia,Paraíba,PB,2513406,santa-luziense,-6.8717978,-36.9213101,15382,455.72,33.8
2733,Santa Rita,Paraíba,PB,2513703,santa-ritense,-7.135868,-34.9662353,136586,728.11,187.6
2734,Santa Teresinha,Paraíba,PB,2513802,santa-teresinhense,-7.073185,-37.4254444,4573,357.95,12.8
2735,Santana de Mangueira,Paraíba,PB,2513505,santanense,-7.5515043,-38.3341378,5162,402.15,12.8
2736,Santana dos Garrotes,Paraíba,PB,2513604,santana-garrotense,-7.3775052,-37.9360755,7031,353.82,19.9
2737,Santo André,Paraíba,PB,2513851,santoandreense,-7.2361557,-36.6309842,2521,197.71,12.8
2738,São Bentinho,Paraíba,PB,2513927,sãobentinhense,-6.8898627,-37.7277546,4529,196.82,23.0
2739,São Bento,Paraíba,PB,2513901,são-bentense,-6.4913536,-37.4504265,34031,248.2,137.1
2740,São Domingos,Paraíba,PB,2513968,sãodominguense,-6.7954092,-37.9572703,3073,169.11,18.2
2741,São Domingos do Cariri,Paraíba,PB,2513943,sãodominguense,-7.5799642,-36.4147889,2615,218.8,12.0
2742,São Francisco,Paraíba,PB,2513984,francisquense,-6.618657,-38.0949051,3392,95.06,35.7
2743,São João do Cariri,Paraíba,PB,2514008,caririense,-7.4476659,-36.4797126,4199,653.09,6.4
2744,São João do Rio do Peixe,Paraíba,PB,2500700,são-joanense,-6.7680214,-38.4429274,18034,473.75,38.1
2745,São João do Tigre,Paraíba,PB,2514107,são-joão-tigrense,-8.063015,-36.8250274,4422,816.12,5.4
2746,São José da Lagoa Tapada,Paraíba,PB,2514206,são-joseense,-6.939055,-38.1054495,7630,341.81,22.3
2747,São José de Caiana,Paraíba,PB,2514305,caianense,-7.2847446,-38.3376483,6359,176.33,36.1
2748,São José de Espinharas,Paraíba,PB,2514404,espinharense,-6.8301144,-37.3827234,4682,725.66,6.5
2749,São José de Piranhas,Paraíba,PB,2514503,piranhense,-7.1191546,-38.4993817,20251,677.31,29.9
2750,São José de Princesa,Paraíba,PB,2514552,sãojoseense,-7.7067137,-38.0948759,4003,158.02,25.3
2751,São José do Bonfim,Paraíba,PB,2514602,bonfinense,-7.1403169,-37.2758086,3557,134.72,26.4
2752,São José do Brejo do Cruz,Paraíba,PB,2514651,sãojoseense,-6.2384166,-37.3399768,1801,254.8,7.1
2753,São José do Sabugi,Paraíba,PB,2514701,sabugiense,-6.8288354,-36.8034921,4141,206.92,20.0
2754,São José dos Cordeiros,Paraíba,PB,2514800,são-joseense (dos Cordeiros),-7.4305543,-36.8465564,3628,376.79,9.6
2755,São José dos Ramos,Paraíba,PB,2514453,sanjoseense,-7.2466641,-35.3246769,5957,98.19,60.7
2756,São Mamede,Paraíba,PB,2514909,são-mamedense,-6.8924275,-37.0829593,7724,530.73,14.6
2757,São Miguel de Taipu,Paraíba,PB,2515005,taipuense,-7.2504182,-35.2095063,7368,92.53,79.6
2758,São Sebastião de Lagoa de Roça,Paraíba,PB,2515104,lagoense (de Roça),-7.0917376,-35.8498078,11661,49.96,233.4
2759,São Sebastião do Umbuzeiro,Paraíba,PB,2515203,são-sebastianense,-8.1694326,-37.0185617,3489,460.57,7.6
2760,Sapé,Paraíba,PB,2515302,sapeense,-7.0966125,-35.2304184,52625,315.53,166.8
2761,São Vicente do Seridó,Paraíba,PB,2515401,seridoense,-6.8948284,-36.4580775,10775,264.68,40.7
2762,Serra Branca,Paraíba,PB,2515500,serra-branquense,-7.4828261,-36.6639815,13699,687.54,19.9
2763,Serra da Raiz,Paraíba,PB,2515609,serra-raizense,-6.7081604,-35.4508003,3148,29.08,108.2
2764,Serra Grande,Paraíba,PB,2515708,serra-grandense,-7.2201875,-38.3692495,2909,83.47,34.8
2765,Serra Redonda,Paraíba,PB,2515807,serra-redondense,-7.1712766,-35.6642155,7041,55.91,125.9
2766,Serraria,Paraíba,PB,2515906,serrariense,-6.8311955,-35.6423527,6099,65.3,93.4
2767,Sertãozinho,Paraíba,PB,2515930,sertãozienhense,-6.7418384,-35.4233987,5024,32.8,153.2
2768,Sobrado,Paraíba,PB,2515971,sobradense,-7.1718234,-35.2478112,7783,61.74,126.1
2769,Solânea,Paraíba,PB,2516003,solanense,-6.758019,-35.6595757,26407,232.97,113.3
2770,Soledade,Paraíba,PB,2516102,soledadense,-7.09696,-36.3931354,14989,560.04,26.8
2771,Sossêgo,Paraíba,PB,2516151,sosseguense,-6.703678,-36.1979764,3555,154.75,23.0
2772,Sousa,Paraíba,PB,2516201,sousense,-6.7519382,-38.2314566,69444,738.55,94.0
2773,Sumé,Paraíba,PB,2516300,sumeense,-7.6703951,-36.8790629,16966,838.07,20.2
2774,Tacima,Paraíba,PB,2516409,tacimense,-6.5474307,-35.5000999,10911,246.01,44.4
2775,Taperoá,Paraíba,PB,2516508,taperoaense,-7.2002456,-36.8250274,15376,628.41,24.5
2776,Tavares,Paraíba,PB,2516607,tavarense,-7.6367109,-37.8790372,14726,237.33,62.0
2777,Teixeira,Paraíba,PB,2516706,teixeirense,-7.2212062,-37.2523026,15161,160.9,94.2
2778,Tenório,Paraíba,PB,2516755,tenorense,-6.9405449,-36.6283833,3058,105.27,29.0
2779,Triunfo,Paraíba,PB,2516805,triunfense,-6.5985177,-38.5900375,9455,219.87,43.0
2780,Uiraúna,Paraíba,PB,2516904,uiraunense,-6.5212442,-38.4129524,15242,294.5,51.8
2781,Umbuzeiro,Paraíba,PB,2517001,umbuzeirense,-7.6963806,-35.6653849,9907,186.55,53.1
2782,Várzea,Paraíba,PB,2517100,varzense,-6.7744576,-37.0185617,2810,190.53,14.7
2783,Vieirópolis,Paraíba,PB,2517209,vieiropolense,-6.5443328,-38.2773553,5348,146.78,36.4
2784,Vista Serrana,Paraíba,PB,2505501,vista-serranense,-6.7394311,-37.5686253,3798,61.35,61.9
2785,Zabelê,Paraíba,PB,2517407,zabeleense,-8.0880265,-37.1044125,2240,109.39,20.5
2786,Abreu e Lima,Pernambuco,PE,2600054,abreu-limense,-7.9011493,-34.8987086,99990,126.19,792.4
2787,Afogados da Ingazeira,Pernambuco,PE,2600104,afogadense,-7.7480174,-37.6346628,37259,377.7,98.6
2788,Afrânio,Pernambuco,PE,2600203,afraniense,-8.6439608,-40.9990597,19635,1490.59,13.2
2789,Agrestina,Pernambuco,PE,2600302,agrestinense,-8.4555101,-35.9444805,24885,200.58,124.1
2790,Água Preta,Pernambuco,PE,2600401,água-pretense,-8.7081806,-35.5216057,36771,533.33,68.9
2791,Águas Belas,Pernambuco,PE,2600500,águas-belense,-9.113585,-37.119659,43443,885.99,49.0
2792,Alagoinha,Pernambuco,PE,2600609,alagoinhense,-8.4880247,-36.7604027,14636,216.45,67.6
2793,Aliança,Pernambuco,PE,2600708,aliancense,-7.5863316,-35.1928634,38386,272.77,140.7
2794,Altinho,Pernambuco,PE,2600807,altinense,-8.488022,-36.0597471,22972,452.52,50.8
2795,Amaraji,Pernambuco,PE,2600906,amarajinense,-8.3748772,-35.4551341,22829,234.96,97.2
2796,Angelim,Pernambuco,PE,2601003,angelinense,-8.9078117,-36.2847751,11150,118.04,94.5
2797,Araçoiaba,Pernambuco,PE,2601052,araçoiabense,-7.7889601,-35.0924653,20524,96.38,212.9
2798,Araripina,Pernambuco,PE,2601102,araripinense,-7.57656,-40.4976324,84418,2037.39,41.4
2799,Arcoverde,Pernambuco,PE,2601201,arcoverdense,-8.4176713,-37.0585002,74338,323.37,229.9
2800,Barra de Guabiraba,Pernambuco,PE,2601300,guabirabense,-8.424721,-35.6314191,14385,120.58,119.3
2801,Barreiros,Pernambuco,PE,2601409,barreirense,-8.814697,-35.1937281,42659,233.43,182.7
2802,Belém de Maria,Pernambuco,PE,2601508,belenense,-8.5989633,-35.8170876,12073,75.14,160.7
2803,Belém do São Francisco,Pernambuco,PE,2601607,belenense,-8.750873,-38.9626058,20729,1830.8,11.3
2804,Belo Jardim,Pernambuco,PE,2601706,belo-jardinense,-8.3357786,-36.4235973,76439,647.7,118.0
2805,Betânia,Pernambuco,PE,2601805,betaniense,-8.3258061,-38.0631455,12719,1244.07,10.2
2806,Bezerros,Pernambuco,PE,2601904,bezerrense,-8.1698845,-35.784354,60798,492.63,123.4
2807,Bodocó,Pernambuco,PE,2602001,bodocense,-7.6486689,-40.0222864,38146,1621.78,23.5
2808,Bom Conselho,Pernambuco,PE,2602100,conselhense,-9.1699342,-36.685117,48554,792.19,61.3
2809,Bom Jardim,Pernambuco,PE,2602209,bom-jardinense,-7.8049078,-35.5876697,39184,218.43,179.4
2810,Bonito,Pernambuco,PE,2602308,bonitense,-8.4893879,-35.7188463,38134,390.11,97.8
2811,Brejão,Pernambuco,PE,2602407,brejonense,-9.0259522,-36.5445805,8993,159.79,56.3
2812,Brejinho,Pernambuco,PE,2602506,brejinhense,-7.3394239,-37.3292861,7487,106.28,70.4
2813,Brejo da Madre de Deus,Pernambuco,PE,2602605,brejense,-8.1405443,-36.371496,50742,762.35,66.6
2814,Buenos Aires,Pernambuco,PE,2602704,buenairense,-7.7206306,-35.3273493,13155,93.19,141.2
2815,Buíque,Pernambuco,PE,2602803,buiquense,-8.6165115,-37.0829593,58378,1320.87,44.2
2816,Cabo de Santo Agostinho,Pernambuco,PE,2602902,cabense,-8.2794071,-35.0303459,207048,445.34,464.9
2817,Cabrobó,Pernambuco,PE,2603009,cabroboense,-8.5081255,-39.3103634,34221,1658.62,20.6
2818,Cachoeirinha,Pernambuco,PE,2603108,cachoeirinhense,-8.4892195,-36.2374768,20380,179.26,113.7
2819,Caetés,Pernambuco,PE,2603207,caeteense,-8.7904124,-36.6741487,28739,294.95,97.4
2820,Calçado,Pernambuco,PE,2603306,calçadense,-8.7474673,-36.3172993,11053,121.95,90.6
2821,Calumbi,Pernambuco,PE,2603405,calumbiense,-8.019272,-38.0843008,5750,179.31,32.1
2822,Camaragibe,Pernambuco,PE,2603454,camaragibense,-8.0239216,-34.9784748,157828,51.26,3079.2
2823,Camocim de São Félix,Pernambuco,PE,2603504,camocinense,-8.3455174,-35.7734398,18765,71.99,260.7
2824,Camutanga,Pernambuco,PE,2603603,camutanguense,-7.408713,-35.2748902,8551,39.12,218.6
2825,Canhotinho,Pernambuco,PE,2603702,canhotinhense,-8.8854391,-36.1545404,24804,423.17,58.6
2826,Capoeiras,Pernambuco,PE,2603801,capoeirense,-8.6899641,-36.5877948,20048,336.33,59.6
2827,Carnaíba,Pernambuco,PE,2603900,carnaibano,-7.8044198,-37.7944521,19551,427.8,45.7
2828,Carnaubeira da Penha,Pernambuco,PE,2603926,carnaubeirense,-8.3920797,-38.7368187,12932,1004.67,12.9
2829,Carpina,Pernambuco,PE,2604007,carpinense,-7.7935059,-35.3246769,83641,147.67,566.4
2830,Caruaru,Pernambuco,PE,2604106,caruaruense,-8.2849639,-35.9701874,361118,920.61,392.3
2831,Casinhas,Pernambuco,PE,2604155,casinhense,-7.7557907,-35.7188463,14341,115.87,123.8
2832,Catende,Pernambuco,PE,2604205,catendense,-8.6741659,-35.7188463,42892,207.24,207.0
2833,Cedro,Pernambuco,PE,2604304,cedrense,-7.7198011,-39.2379876,11807,148.75,79.4
2834,Chã de Alegria,Pernambuco,PE,2604403,alegriense,-7.9957435,-35.2258365,13518,48.55,278.4
2835,Chã Grande,Pernambuco,PE,2604502,chã-grandense,-8.2392125,-35.4613869,21698,84.85,255.7
2836,Condado,Pernambuco,PE,2604601,condadense,-7.5857564,-35.1007543,26421,89.65,294.7
2837,Correntes,Pernambuco,PE,2604700,correntense,-9.1247703,-36.3281377,18207,317.79,57.3
2838,Cortês,Pernambuco,PE,2604809,cortesense,-8.4257032,-35.5329497,12578,101.32,124.1
2839,Cumaru,Pernambuco,PE,2604908,cumaruense,-8.0086825,-35.69607,10906,292.23,37.3
2840,Cupira,Pernambuco,PE,2605004,cupirense,-8.6110528,-35.9516053,24107,95.16,253.3
2841,Custódia,Pernambuco,PE,2605103,custodiense,-8.1884178,-37.681228,37111,1404.13,26.4
2842,Dormentes,Pernambuco,PE,2605152,dormentense,-8.456224,-40.5533995,18908,1539.05,12.3
2843,Escada,Pernambuco,PE,2605202,escadense,-8.3571351,-35.2243997,68875,342.2,201.3
2844,Exu,Pernambuco,PE,2605301,exuense,-7.4373768,-39.734338,31825,1336.79,23.8
2845,Feira Nova,Pernambuco,PE,2605400,feira-novense,-7.9498937,-35.3873425,22131,107.73,205.4
2846,Fernando de Noronha,Pernambuco,PE,2605459,noronhense,-3.8447976,-32.4268917,3061,18.61,164.5
2847,Ferreiros,Pernambuco,PE,2605509,ferreirense,-7.4491673,-35.2445883,12123,92.52,131.0
2848,Flores,Pernambuco,PE,2605608,florense,-7.9147673,-37.8936663,22624,995.56,22.7
2849,Floresta,Pernambuco,PE,2605707,florestano,-8.5969261,-38.5743503,32873,3644.17,9.0
2850,Frei Miguelinho,Pernambuco,PE,2605806,frei-miguelinhense,-7.9395933,-35.9116066,15457,212.71,72.7
2851,Gameleira,Pernambuco,PE,2605905,gameleirense,-8.5955522,-35.4124355,31052,255.96,121.3
2852,Garanhuns,Pernambuco,PE,2606002,garanhuense,-8.8828551,-36.4968966,139788,458.55,304.8
2853,Glória do Goitá,Pernambuco,PE,2606101,gloriense,-7.9995755,-35.2947008,30604,231.83,132.0
2854,Goiana,Pernambuco,PE,2606200,goianense,-7.5630149,-35.0131428,79758,445.89,178.9
2855,Granito,Pernambuco,PE,2606309,granitense,-7.7546999,-39.6930912,7486,521.69,14.3
2856,Gravatá,Pernambuco,PE,2606408,gravataense,-8.2116007,-35.5677787,84074,503.95,166.8
2857,Iati,Pernambuco,PE,2606507,iatiense,-9.0432435,-36.8476268,19197,635.14,30.2
2858,Ibimirim,Pernambuco,PE,2606606,ibimiriense,-8.5273221,-37.5534526,29235,1906.44,15.3
2859,Ibirajuba,Pernambuco,PE,2606705,ibirajubense,-8.5793096,-36.178046,7762,189.6,40.9
2860,Igarassu,Pernambuco,PE,2606804,igarassuano,-7.8292242,-34.9016204,117019,305.78,382.7
2861,Iguaracy,Pernambuco,PE,2606903,iguaraciense,-7.8565391,-37.4254444,12228,838.13,14.6
2862,Inajá,Pernambuco,PE,2607000,inajaense,-8.7778988,-37.8936663,23247,1168.16,19.9
2863,Ingazeira,Pernambuco,PE,2607109,ingazeirense,-7.7132994,-37.4254444,4548,243.67,18.7
2864,Ipojuca,Pernambuco,PE,2607208,ipojuquense,-8.5570521,-35.0125535,96204,521.8,184.4
2865,Ipubi,Pernambuco,PE,2607307,ipubiense,-7.5613556,-40.1862129,30854,693.92,44.5
2866,Itacuruba,Pernambuco,PE,2607406,itacurubense,-8.7342448,-38.7158702,4918,430.04,11.4
2867,Itaíba,Pernambuco,PE,2607505,itaibense,-8.9469596,-37.4211627,26349,1061.69,24.8
2868,Ilha de Itamaracá,Pernambuco,PE,2607604,itamaracaense,-7.7480776,-34.8306327,26258,66.77,393.3
2869,Itambé,Pernambuco,PE,2607653,itambeense,-7.411067,-35.1101303,36447,304.01,119.9
2870,Itapetim,Pernambuco,PE,2607703,itapetinense,-7.4015507,-37.1472998,13616,404.85,33.6
2871,Itapissuma,Pernambuco,PE,2607752,itapissumense,-7.7493145,-34.917581,26651,74.24,359.0
2872,Itaquitinga,Pernambuco,PE,2607802,itaquitinguense,-7.6680214,-35.1009135,16955,162.74,104.2
2873,Jaboatão dos Guararapes,Pernambuco,PE,2607901,jaboatãoense,-8.1693806,-34.9370588,702298,258.72,2714.5
2874,Jaqueira,Pernambuco,PE,2607950,jaqueirense,-8.7387785,-35.8061779,11656,87.21,133.7
2875,Jataúba,Pernambuco,PE,2608008,jataubense,-8.0898475,-36.5661908,17150,714.6,24.0
2876,Jatobá,Pernambuco,PE,2608057,jatobaense,-9.1842079,-38.2672681,14796,277.86,53.2
2877,João Alfredo,Pernambuco,PE,2608107,alfredense,-7.8610009,-35.5905769,33822,139.87,241.8
2878,Joaquim Nabuco,Pernambuco,PE,2608206,nabuquense,-8.6187498,-35.5438967,16023,121.9,131.4
2879,Jucati,Pernambuco,PE,2608255,jucatiense,-8.7410774,-36.4580775,11424,120.6,94.7
2880,Jupi,Pernambuco,PE,2608305,jupiense,-8.719493,-36.4039629,14836,104.99,141.3
2881,Jurema,Pernambuco,PE,2608404,juremense,-8.7377479,-36.1545404,15378,148.25,103.7
2882,Lagoa do Carro,Pernambuco,PE,2608453,lagoense do carro,-7.844221,-35.3111488,18071,69.67,259.4
2883,Lagoa de Itaenga,Pernambuco,PE,2608503,itaenguense,-7.934176,-35.2920979,21429,57.28,374.1
